lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Sukun, Malang","Rumah modern 2 lantai dekat Kanjuruhan dan Soepraoen  Rumah mewah dengan desain Eropa berlokasi di Sukun, Kota Malang  Rumah 2 lantai stok terbatas...",497000000.0,2.0,2.0,60.0,47.0,2026-01-02,Sukun
"Bandulan, Malang",Dijual rumah baru desain cantik di daerah Bandulan  Luas 98 m2 dengan 3 kamar tidur Lokasi dekat kawasan perindustrian  Note : TIDAK BEKERJA SAMA d...,1150000000.0,3.0,2.0,98.0,125.0,2026-01-02,Sukun
"Tidar, Malang","Spesifikasi  Legalitas : Sertifikat hak milik (SHM) Luas Tanah : 77 m² Dimensi : 6 x 12,8 Luas Bangunan : 56 m² Kamar Tidur : 2 Kamar Mandi : 1 D...",535000000.0,2.0,1.0,77.0,56.0,2026-01-02,Sukun
"Kedungkandang, Malang","Hunian Siap Huni Posisi Hook - Full Furnished :fire: DP 0% + FREE semua biaya (termasuk pajak & biaya KPR)   Cemoro Kandang, Kota Malang Hanya 5 me...",1350000000.0,3.0,3.0,72.0,85.0,2026-01-02,Kedungkandang
"Klojen, Malang","Rumah Mewah Kawasan Premium Ijen Nirwana Luas 289 m2  Area perumahan yang nyaman dengan keamanan 24 jam, kawasan elite.  Lokasi dekat dengan jalan ...",4850000000.0,4.0,1.0,289.0,250.0,2026-01-02,Klojen
"Araya, Malang",Rumah 2 Lantai Modern Minimalis di Perumahan Araya Malang.  Kawasan elite di kota Malang mudah diakses dan jalanan yang lebar. Fasilitas sangat len...,1900000000.0,5.0,3.0,144.0,180.0,2026-01-02,Blimbing
"Lowokwaru, Malang","Rumah 2 Lantai Modern Minimalis Kawasan Elite Permata Jingga Suhat  Lokasi dekat dengan jalan soekarno hatta, pusat perbelanjaan, rumah sakit, pom ...",1700000000.0,3.0,3.0,82.0,92.0,2026-01-02,Lowokwaru
"Bumiayu, Malang",Rumah Siap Huni Belakang Gor Kenarok  kamar tidur 2 kamar mandi 1 dapur  ruang tamu  carport,385000000.0,2.0,1.0,60.0,60.0,2026-01-02,Kedungkandang
"Araya, Malang",Lt 2106 Lb 350 Shm 4 Kt 3 Km 2 Living Room 2200 watt Air sumur bor Halaman parkir luas View menarik Harga Masih bisa Nego 5 Menit RS PERSADA 5Menit...,2290000000.0,4.0,3.0,210.0,350.0,2026-01-02,Blimbing
"Araya, Malang","Dijual Rumah di Pondok Blimbing Indah Araya depan Malang   Luas tanah 120 m² (10x12) Luas Bangunan 120 m² Lantai 2,5 Kamar Tidur 5 Kamar Mandi 2...",2000000000.0,5.0,2.0,120.0,120.0,2026-01-02,Blimbing
"Blimbing, Malang","Spesifikasi : Luas tanah                              : 180m² Luas bangunan                             : 200m² Lantai                      : 1,5...",1800000000.0,5.0,4.0,180.0,200.0,2026-01-02,Blimbing
"Tidar, Malang",DIJUAL RUMAH MEWAH BARU SIAP HUNI!  CITRALAND PUNCAK TIDAR  Posisi jalan kembar dengan taman Posisi rumah dekat dengan kolam renang Hadap utara vie...,2850000000.0,3.0,2.0,194.0,90.0,2026-01-02,Sukun
"Sawojajar, Malang",(RKS608) - Luas Tanah 84 M² (6 X 14) - Luas Bangunan 70 M² - Kamar Tidur 3 - Kamar Mandi 2 (1 Kamar Mandi Dalam) - Listrik 1300 Watt - Air Pdam -...,645000000.0,3.0,2.0,84.0,70.0,2026-01-02,Kedungkandang
"Lowokwaru, Malang","Rumah 1 Lantai Semi Furnished Siap Huni Lokasi Dekat Kampus UB, Polinema, UMM, Asia, Kawasan Kuliner Soehat, Akses Mudah ke Kota Batu Cocok untuk R...",900000000.0,2.0,1.0,93.0,80.0,2026-01-02,Lowokwaru
"Kedungkandang, Malang",RUMAH jual dijual citra garden park hill  Dijual Rumah Baru Citra Garden Malang Cluster PARK HILL  MALANG KEDUNGKANDANG,850000000.0,2.0,1.0,96.0,46.0,2026-01-02,Kedungkandang
"Kedungkandang, Malang","Rumah bergaya modern di Kedungkandang.  Cek segera rumah 2 lantai yang modern ini,  dijual dengan pemandangan asri yang menambah nilai estetika di ...",1150000000.0,2.0,2.0,102.0,202.0,2026-01-02,Kedungkandang
"Lowokwaru, Malang","(H772) Luas Tanah : 323 m2  Luas Bangunan : 500 m2  Kamar Tidur : 11 Kamar Mandi : 4 Lantai : 2,5 Listrik : 2200WATT Air : PDAM Sertifikat : Hak Mi...",4500000000.0,11.0,4.0,323.0,500.0,2026-01-02,Lowokwaru
"Klojen, Malang",Luas tanah 255 m² Luas bangunan ±200 m² Bangunan 1 lantai Jumlah kamar tidur 5 Jumlah kamar mandi 2 Listrik 2200 watt & 1300 watt Air PDAM Hadap...,10000000000.0,5.0,2.0,255.0,200.0,2026-01-02,Klojen
"Araya, Malang","Dijual Rumah Siap huni di Araya depan Malang   Luas tanah : 135 m²  Luas Bangun : ± 100 m² Dimensi : 7,5 x 18 m Lantai  : 1 lantai Status setif...",1200000000.0,3.0,1.0,135.0,100.0,2026-01-02,Blimbing
"Sawojajar, Malang","Rumah di Sawojajar.  Miliki rumah 2 lantai yang asri ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah...",1100000000.0,3.0,2.0,84.0,130.0,2026-01-02,Kedungkandang
"Sawojajar, Malang",DIJUAL Rumah Baru Renovasi  Lokasi Area Sawojajar 1 Malang  Spesifikasi: - Luas Tanah: 90 m² - Luas Bangunan: 90 m² - Kamar Tidur: 3 - Kamar Mand...,850000000.0,3.0,2.0,90.0,90.0,2026-01-02,Kedungkandang
"Tidar, Malang",Rumah Jual Dalam Perumahan One Gate System Hawa Sejuk Kondisi Bagus Siap Huni Sudah Ada Kanopi Depan Belakang Akses Mudah Ke Tengah Kota Ada Taman ...,700000000.0,2.0,1.0,72.0,40.0,2026-01-02,Sukun
"Sulfat, Malang",Rumah dijual Lokasi Area Sulfat Malang  luas tanah 90 kmr tidur 2 km mandi 2 hrg 650 jt nego lokasi daerah Sulfat,650000000.0,2.0,2.0,90.0,90.0,2026-01-02,Blimbing
"Buring, Malang","Kode EL Lokasi kawasan elit CGC, plus furnished, lingkungan aman dan tenang, harga sewa 30 jt/th",800000000.0,2.0,1.0,84.0,41.0,2026-01-02,Kedungkandang
"Dieng, Malang","Rumah Jual Dalam Perumahan Kondisi Rumah Istimewa Akses Mudah Tengah Kota Dekat Kampus Unmer, Cybermall, MOG, Kuliner Dieng, Kawi Cocok untuk Kelua...",14500000000.0,4.0,5.0,403.0,1000.0,2026-01-02,Sukun
"Araya, Malang","DIJUAL RUMAH BARU MODERN MINIMALIS  LOKASI BERADA DI KAWASAN ELIT PERUM ARAYA GOLF , MALANG   Harga : 3.1 Miliyar   - Luas Tanah 200 m2 (10 x 20) -...",3100000000.0,5.0,5.0,200.0,256.0,2026-01-02,Blimbing
"Dieng, Malang","Dijual rumah semi furnish siap huni di Bukit Dieng Permai, Sukun, Malang  Spesifikasi Luas tanah : 388 m² Luas bangunan : 174 m² 1 Lantai Kamar t...",3500000000.0,5.0,3.0,388.0,174.0,2026-01-02,Sukun
"Kedungkandang, Malang",Dijual Rumah di Cluster The Valley Citra Garden Buring Kedungkandang Malang Luas Tanah 84 m2 Luas Bangunan 45m2 Lebar 7 m Panjang  12 m Kamar Tidur...,850000000.0,2.0,1.0,84.0,45.0,2026-01-02,Kedungkandang
"Tidar, Malang","Dijual rumah hommey terawat semifurnish di Tidar bawah, Sukun, Malang Spesifikasi: Luas tanah : 302 m²  Dimensi: 12x25m Luas bangunan : 270 m² 1 ...",4250000000.0,4.0,3.0,302.0,270.0,2026-01-02,Sukun
"Lowokwaru, Malang",Dijual Rumah Full Furnished Perumahan di Tasikmadu Lowokwaru Malang Dekat Kampus UB Spesifikasi: Legalitas: SHM Jumlah Lantai: 1 Lantai Luas Tanah:...,950000000.0,3.0,2.0,88.0,80.0,2026-01-02,Lowokwaru
"Blimbing, Malang",DIJUAL SUPER FAST Rumah area batubara sulfat blimbing kota Malang  Point of interest :  - akses tengah kota  - sekitaran area komersil banyak kulin...,1100000000.0,2.0,1.0,88.0,130.0,2026-01-02,Blimbing
"Sawojajar, Malang",(RN127) - Luas Tanah 84 M² (6 X 14) - Luas Bangunan 70 M² - Kamar Tidur 3 - Kamar Mandi 2 (1 Kamar Mandi Dalam) - Listrik 1300 Watt - Air Pdam - ...,645000000.0,3.0,2.0,84.0,70.0,2026-01-02,Kedungkandang
"Dieng, Malang","Rumah Dijual di Area Dieng, Malang (500 meter dari UNMER) Luas tanah 156 m2 (8x19,5) Luas bangunan 100 m2 (+/-) Kamar tidur 3 kamar mandi 3 Sertifi...",1200000000.0,3.0,3.0,156.0,100.0,2026-01-02,Sukun
"Dieng, Malang","Rumah 2 lantai di Dieng, Malang.  Dijual rumah di wilayah yang nyaman dengan pemandangan Lokasi dipusat kota. Properti 2 lantai ini berada di lingk...",12000000000.0,5.0,3.0,534.0,460.0,2026-01-02,Sukun
"Blimbing, Malang",*Dijual Rumah Siap Huni di Cluster Perumahan Tunggulwulung Dekat Suhat*  Luas tanah 132 m2 Luas bangumam 124 m2 KT 3 Km 1 Pdam Listrik 1300 w SHM H...,1500000000.0,3.0,1.0,132.0,124.0,2026-01-02,Blimbing
"Lowokwaru, Malang",Spesifikasi: Jl Bunga-bunga Luas tanah 343 m² Dimensi 12 x 28 m Luas bangunan 514 m² 1.5 lantai Kamar tidur 5 + 2 Kamar mandi 6 + 1 Listrik 2200 ...,5200000000.0,5.0,6.0,343.0,514.0,2026-01-02,Lowokwaru
"Klojen, Malang",(RKS610) Luas Tanah 255 M² Luas Bangunan ±200 M² Bangunan 1 Lantai Jumlah Kamar Tidur 5 Jumlah Kamar Mandi 2 Listrik 2200 Watt & 1300 Watt Air P...,10000000000.0,5.0,2.0,255.0,200.0,2026-01-02,Klojen
"Tidar, Malang",DIJUAL & DISEWAKAN RUMAH TERAWAT SUDAH UPGRADE DI GREENLAND TIDAR  LT 84  LB 54 KT 2 KM 1 Dimensi 7 x 12 Listrik 2200 SHM Hadap Utara  Rumah siap h...,900000000.0,2.0,1.0,84.0,54.0,2026-01-02,Sukun
"Sukun, Malang",(RKS614) Luas Tanah 45 M² Luas Bangunan 80 M² Bangunan 2 Lantai (Full Bangunan) Jumlah Kamar Tidur 2 Jumlah Kamar Mandi 1 Listrik 900 Watt Air PD...,400000000.0,2.0,1.0,45.0,80.0,2026-01-02,Sukun
"Tidar, Malang","rumah terawat semifurnish di Tidar bawah, Sukun, Malang Spesifikasi: Luas tanah : 302 m²  Dimensi: 12x25m Luas bangunan : 270 m² 1 lantai Kamar t...",4250000000.0,4.0,3.0,302.0,270.0,2026-01-02,Sukun
"Kedungkandang, Malang",RUMAH jual dijual palmerah kedungkandang  DIJUAL RUMAH 2 LANTAI JL BANDARA PALMERAH KEDUNGKANDANG MALANG  MALANG KEDUNGKANDANG,1250000000.0,6.0,2.0,300.0,324.0,2026-01-02,Kedungkandang
"Lowokwaru, Malang","Dijual Rumah di Bantaran, Lowokwaru Malang  Luas Tanah 125 m² Tipe 180 m² Kamar Tidur 3 Kamar Mandi 2 Sertifikat Hak Milik Air PDAM Listrik 1300 ...",1750000000.0,3.0,2.0,125.0,180.0,2026-01-02,Lowokwaru
"Blimbing, Malang",(RKS615) Luas Tanah 103 M² Luas Bangunan 125 M² Bangunan 2 Lantai (Sebagian) Jumlah Kamar Tidur 2 Jumlah Kamar Mandi 1 Listrik 1300 Watt (Token) ...,900000000.0,2.0,1.0,103.0,125.0,2026-01-02,Blimbing
"Dieng, Malang",DIJUAL RUMAH MEWAH SEMI FURNISH DI ISTANA DIENG  Luas Tanah  486m2 Luas Bangunan 450m2 (16.2 x 30) Kamar Tidur 6+1 Kamar Mandi 4+1 (2 kamar mandi d...,9500000000.0,7.0,5.0,486.0,450.0,2026-01-02,Sukun
"Blimbing, Malang",Rumah Minimalis Modern SEMI FURNISH di tengah Kota Malang.  Dijual rumah nyaman di lingkungan yang tenang dengan row jalan lebar dan carport luas b...,1150000000.0,2.0,1.0,134.0,90.0,2026-01-02,Blimbing
"Klojen, Malang",*Dijual Rumah Siap Huni Dekat Malang City Point dan Cybermall dan dekat Jalan Raya Langsep Klojen Kota Malang*,6500000000.0,8.0,6.0,286.0,500.0,2026-01-01,Klojen
"Araya, Malang",Luas tanah 200 m² Luas bangunan 300 m² Dimensi 10 x 20 m 2 lantai  Kamar tidur 4+1 Kamar mandi 3+1 Listrik 3500 Watt (token) Air PDAM dan sumur H...,2800000000.0,4.0,3.0,200.0,300.0,2026-01-01,Blimbing
"Lowokwaru, Malang",Spesifikasi Legalitas : Sertifikat Hak Milik (SHM) Luas tanah : 222 m²  luas bangunan : 90 m² Kamar Tidur : 4 Kamar Mandi : 4 Daya Listrik : 1300...,1800000000.0,4.0,4.0,222.0,90.0,2026-01-01,Lowokwaru
"Sukun, Malang","RUMAH SIAP HUNI MINIMALIST LOKASI PRIVATE CLUSTER, SUKUN, KOTA MALANG   KPR DP 10% saja (all bank) Inhouse 1 tahun tanpa bunga  Rumah 1 Lantai  - L...",485000000.0,2.0,1.0,70.0,40.0,2026-01-01,Sukun
"Sawojajar, Malang",PROMO SOFTLAUNCHING RUMAH 2 LANTAI KOTA MALANG  *HANYA 399 JUTA*  Dekat Exit Tol Sawojajar  Dekat Velodrom  Dekat Universitas Negeri Malang 2  Ruma...,399000000.0,2.0,2.0,72.0,50.0,2026-01-01,Kedungkandang
"Pandanwangi, Malang","Dijual Rumah Minimalis Modern Terawat Siap Huni di Pandanwangi Blimbing, Kota Malang   Spesifikasi Rumah : Luas Tanah : 98 m2 Luas Bangunan : 70 m2...",660000000.0,3.0,2.0,98.0,70.0,2026-01-01,Blimbing
"Lowokwaru, Malang","*DIJUAL RUMAH STRATEGIS DI KOTA MALANG*   Jl. Bunga - bunga  Hunian nyaman dengan lokasi premium, cocok untuk tempat tinggal maupun investasi!  Spe...",2250000000.0,3.0,3.0,225.0,220.0,2026-01-01,Lowokwaru
"Araya, Malang","Dijual Rumah Semi Furnish Desain Modern Terawat di Pondok Blimbing Indah, Araya Malang  Luas Tanah 249 m2 Dimensi 10m x 25m Luas Bangunan 295,2 m2 ...",3500000000.0,5.0,3.0,249.0,295.0,2026-01-01,Blimbing
"Tidar, Malang","Rumah 1 lantai di Tidar, Malang.  Dijual rumah di wilayah yang nyaman. Properti 1 lantai ini berada di lingkungan yang mudah dijangkau.  Rinciannya...",1000000000.0,3.0,2.0,205.0,205.0,2026-01-01,Sukun
"Blimbing, Malang","(H805) Luas Tanah : 249 m2  Luas Bangunan : 295,2 m2  Kamar Tidur : 5+2 Kamar Mandi :  3+1 (1 dalam kamar)  Lantai : 2 Listrik : 3500WATT Air : PDA...",3500000000.0,5.0,3.0,249.0,295.0,2026-01-01,Blimbing
"Lowokwaru, Malang","RUMAH BAGUS MODERN LOKASI STRATEGIS DEKAT EXIT TOL, DEKAT SUHAT KOTA MALANG JualSewa Rumah JL ATLETIK - Malang LT 105 LB 105 KT 2 KM 1 Listrik 1300...",900000000.0,2.0,1.0,105.0,105.0,2026-01-01,Lowokwaru
"Dieng, Malang",Keunggulan : Kolam renang 4 x 9.6 m Pagar remote + CCTV 8 titik Genzet ready Lampu depan pakai timer  Luas tanah 446 m² Dimensi 15 x 29.7 m Luas b...,13500000000.0,6.0,6.0,446.0,500.0,2026-01-01,Sukun
"Araya, Malang",DIJUAL RUMAH ARAYA DEPAN KOTA MALANG HARGA MIRING   MASUK KOTAMADYA MALANG   PRIVATE CLUSTER  KEAMANAN ONE GATE SYSTEM  SELANGKAH KE KDS CANTONESSE...,1500000000.0,4.0,3.0,240.0,155.0,2026-01-01,Blimbing
"Araya, Malang",DIJUAL RUMAH MEWAH MODERN SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA GOLF MALANG   ROW JALAN KEMBAR BOULEVARD   KAWASAN HUNIAN PERUMA...,3950000000.0,3.0,3.0,360.0,200.0,2026-01-01,Blimbing
"Araya, Malang","DIJUAL RUMAH MODERN SIAP HUNI HARGA MIRING   Lokasi : PERUMAHAN ELITE  ARAYA MALANG   KAWASAN HUNIAN PERUMAHAN ELITE YANG NYAMAN, AMAN DAN TENANG  ...",2500000000.0,5.0,4.0,240.0,400.0,2026-01-01,Blimbing
"Dieng, Malang","Dijual rumah semi furnish (sudah ada AC, water heater, ada canopy di carport dan di dapur). Lokasi strategis sangat dekat dengan Univ. Machung, Uni...",995000000.0,2.0,1.0,84.0,65.0,2026-01-01,Sukun
"Sukun, Malang",*RUMAH BAGUS MURAH STRATEGIS SUKUN* Jual Rumah TANJUNG PUTRA YUDHA - Malang LT 135 LB 150 KT 3 KM 1 Listrik 1300 Rp 1.200.000.000  SHM Hadap Utara ...,1200000000.0,3.0,1.0,135.0,150.0,2026-01-01,Sukun
"Klojen, Malang","* RUMAH SIAP HUNI LUAS - AREA PULAU-PULAU, MALANG* ✨ Nyaman untuk Keluarga Besar di Lokasi Strategis  Rumah siap huni dengan ukuran luas dan tata...",1800000000.0,5.0,3.0,200.0,150.0,2026-01-01,Klojen
"Araya, Malang","Dijual Rumah Mewah di Boulevard Pondok Blimbing Indah, Araya Malang  Full Furnished  Lantai Marmer Italy Luas Tanah 598 m² Luas Bangunan 500 m² K...",9000000000.0,8.0,7.0,598.0,500.0,2026-01-01,Blimbing
"Dieng, Malang","BANTING HARGA 2M >>> 1,95 M >>> 1,75 M >>> 1,6 M (exclusive listing)  Dijual Cepat Rumah 1,5 Lantai di Austinville :  * KT 4+2 * Dimensi 8 x 15 * H...",1600000000.0,6.0,2.0,120.0,131.0,2026-01-01,Sukun
"Blimbing, Malang",*Hanya 5 menit dari pintu tol Malang Surabaya!!!*  *Dijual Rumah Baru Full Furnish Model Minimalis di Graha Kencana Malang*  *SPESIFIKASI* LT 170m�...,3200000000.0,4.0,4.0,170.0,240.0,2026-01-01,Blimbing
"Blimbing, Malang",Turun Harga! Rumah Murah di Perumahan Araya Blimbing Luas 264 m2  Kawasan elite di kota Malang mudah diakses dan jalanan yang lebar. Fasilitas sang...,2100000000.0,3.0,2.0,264.0,180.0,2026-01-01,Blimbing
"Sawojajar, Malang",Luas tanah : 135 m²  Luas bangunan : 115 m²  Kamar tidur : 4  Kamar mandi : 2  Hadap : Barat  Row Jalan : simpangan mobil  Fasilitas lainnya : Ca...,750000000.0,4.0,2.0,135.0,115.0,2026-01-01,Kedungkandang
"Kasin, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Kasin, Malang.  Rumah ini menawarkan kelengkapan fasilitas...",2700000000.0,3.0,2.0,330.0,220.0,2026-01-01,Klojen
"Sawojajar, Malang",DIJUAL RUMAH BARU DANAU2 SAWOJAJAR KOTA MALANG HARGA MIRING   Lokasi : KAWASAN STRATEGIS  Jl. DANAU-DANAU SAWOJAJAR  KOTA MALANG   KAWASAN HUNIAN P...,1160000000.0,3.0,3.0,97.0,135.0,2026-01-01,Kedungkandang
"Araya, Malang",Spesifikasi : Luas Tanah : 300 m2 Luas Bangunan : 250 m2 Kamar Tidur : 3 + 1 Kamar Mandi : 2 + 1 Hadap : Timur Legalitas : SHM Daya Listrik : 5500 ...,2600000000.0,3.0,2.0,300.0,250.0,2026-01-01,Blimbing
"Dieng, Malang","Rumah Dijual Malang Dijual Rumah dengan luas tanah 400 m² di Bukit Dieng.
 
 * Total 7 Kamar Tidur
 * 2 Kamar Mandi
 * Air : Sumur Bor
 * Sertifik...",3500000000.0,7.0,2.0,400.0,210.0,2026-01-01,Sukun
"Tidar, Malang","Dijual Rumah Baru Gress di Tidar Atas Malang  * Carport 2 mobil * Free Kanopi * UTJ 1 Juta, DP 0 rupiah * Free Biaya BPHTB, AJB, PPN, Biaya KPR * D...",1350000000.0,3.0,2.0,104.0,110.0,2026-01-01,Sukun
"Tidar, Malang","Dijual Rumah posisi Hook di Area Tidar  * Dekat Wesley School, Charis, Kalam Kudus * Kondisi siap huni * Kamar Utama Ada kamar mandi dalam * Ada ta...",1600000000.0,3.0,2.0,148.0,140.0,2026-01-01,Sukun
"Tidar, Malang","Rumah For Sell Malang Dijual Rumah Besar, kondisi Terawat & Siap Huni di Tidar Bawah
 
 * Lingkungan tenang
 * Include 4 AC, 2 water heater, CCTV &...",2600000000.0,5.0,3.0,236.0,266.0,2026-01-01,Sukun
"Tidar, Malang","Dijual Rumah 1,5 Lantai di area Tidar Bawah  * Dimensi 12 x 23,33 * Kamar Tidur 6 + 2 * Kamar Mandi 3 + 1 * Ada Garasi & Carport * Dekat dengan Kam...",3300000000.0,6.0,3.0,280.0,250.0,2026-01-01,Sukun
"Lowokwaru, Malang",Luas tanah 70 m² Luas bangunan 80 m² Kamar tidur 3 Kamar mandi 2 Listrik 1300 watt Air PDAM Sertifikat Hak Milik Harga 875 juta  Keunggulan ✅�...,875000000.0,3.0,2.0,70.0,80.0,2026-01-01,Lowokwaru
"Lowokwaru, Malang","J22 Dijual Rumah Minimalis Full Furnished Lokasi Tasikmadu, Malang  - Luas tanah : 66 m² - Luas bangunan : 36 m2 - 2 kamar tidur - 1 kamar mandi -...",750000000.0,2.0,1.0,66.0,36.0,2026-01-01,Lowokwaru
"Blimbing, Malang","DIJUAL Rumah minimalis 2 lantai siap huni  Lokasi: Jl. Cakalang, Blimbing, malang  Spesifikasi: Luas Tanah: 64 m² Luas Bangunan: ±100 m² 2 Lanta...",575000000.0,2.0,1.0,64.0,100.0,2026-01-01,Blimbing
"Klojen, Malang","Rumah Mewah Premium di Ijen Nirwana Malang - Hunian Prestisius 3 Lantai  Kesempatan memiliki hunian mewah di kawasan elite Ijen Nirwana, salah satu...",7000000000.0,5.0,4.0,300.0,700.0,2026-01-01,Klojen
"Araya, Malang","RUMAH HOOK PBI ARAYA  Lokasi: PBI Araya, Malang Lingkungan tenang, jalan lebar, akses mudah ke fasilitas utama  siap huni  cocok untuk hunian nyama...",1700000000.0,3.0,1.0,190.0,90.0,2026-01-01,Blimbing
"Dieng, Malang",Spesifikasi: Legalitas : SHM Hadap Selatan Luas tanah : 142 Luas bangunan : 100 Bangunan 2 lantai Kamar tidur : 3 Kamar mandi : 3 Listrik : 1300 Ai...,1500000000.0,3.0,3.0,142.0,100.0,2026-01-01,Sukun
"Lowokwaru, Malang",Dijual rumah siap huni dan terawat di Green Orchid soekarno hatta Kota Malang   Spesifikasi   Luas tanah 135m2 Luas bangunan 80m2 Kamar tidur 3 Kam...,1650000000.0,3.0,2.0,135.0,80.0,2026-01-01,Lowokwaru
"Sukun, Malang",Rumah Siap Huni Design Keren di Janti Barat Sukun Kota Malang  Spesifikasi : Luas Tanah : 160 m2 Luas Bangunan : 250 m2 Lantai : 2 Kamar Tidur : 4 ...,1800000000.0,5.0,4.0,160.0,250.0,2026-01-01,Sukun
"Araya, Malang",SANGAT LANGKA  SATU-SATUNYA RUMAH BARU PREMIUM DENGAN LUAS HAMPIR 200 m² DI BOULEVARD JALAN KEMBAR ARAYA  Luas tanah 188 m² Luas bangunan ±260 m...,3200000000.0,4.0,4.0,188.0,260.0,2026-01-01,Blimbing
"Klojen, Malang","*️ ASET HITUNG TANAH PREMIUM - KAWASAN HERITAGE GUNUNG-GUNUNG, KOTA MALANG*  Dijual rumah hitung tanah di Jl. Bromo, salah satu kawasan heritage ...",12000000000.0,4.0,2.0,655.0,250.0,2026-01-01,Klojen
"Tidar, Malang",RUMAH jual dijual perumahan brigetown tidar  Dijual cepat rumah cantik & bagus siap huni modern harga terjangkau MALANG TIDAR,400000000.0,2.0,1.0,84.0,48.0,2026-01-01,Sukun
"Blimbing, Malang","Spesifikasi: Luas tanah 826 m² Luas bangunan 300 m² Kamar tidur 2+1 Kamar mandi 2 Dimensi  17 x 48 Harga 6,4M Sertifikat HAK MILIK Orientasi UTAR...",6400000000.0,2.0,2.0,826.0,300.0,2026-01-01,Blimbing
"Klojen, Malang","Rumah Modern Minimalis di Cluster Ijen Nirwana Residence, Klojen Kota Malang  - private cluster security 24 jam - ⁠lokasi tengah kota Malang - ha...",4000000000.0,4.0,3.0,250.0,300.0,2026-01-01,Klojen
"Klojen, Malang",DIJUAL CEPAT - RUMAH 2 LANTAI SIAP HUNI DI KAWASAN KAYUTANGAN HERITAGE  Spesifikasi : - Luas Tanah 78 m² - Dimensi 7 x 11 - Luas Bangunan ±82 m²...,690000000.0,3.0,1.0,78.0,82.0,2026-01-01,Klojen
"Araya, Malang",Spesifikasi :   LT : 250m2 LB: 296m2 2 lt PLN : 3500  PDAM  Kamar Tidur : 5 +2 Kamar Mandi : 3 +1 Sertifikat : SHM  Hadap : Selatan Semi Furnish Ro...,3500000000.0,7.0,4.0,250.0,296.0,2026-01-01,Blimbing
"Araya, Malang","(H807) Luas Tanah : 249 m2  Luas Bangunan : 295,2 m2  Kamar Tidur : 5+2 Kamar Mandi :  3+1 (1 dalam kamar)  Lantai : 2 Listrik : 3500WATT Air : PDA...",3500000000.0,5.0,3.0,249.0,295.0,2026-01-01,Blimbing
"Jatimulyo, Malang","DIJUAL RUMAH  dekat jl sukarno hatta, kampus UB  luas tanah 225 m2 (15x15)  luas bangunan 220 m2 SHM   kamar tidur 3 kamar mandi 3 listrik 2200w ai...",2300000000.0,3.0,3.0,225.0,220.0,2026-01-01,Lowokwaru
"Tidar, Malang",DIJUAL RUMAH MEWAH GREENLAND TIDAR HARGA MIRING   FULL FURNISHED LUX SIAP HUNI   ROW JALAN 3 MOBIL LANCAR   Lokasi : PERUMAHAN ELITE  GREENLAND TID...,1900000000.0,3.0,2.0,136.0,170.0,2026-01-01,Sukun
"Tidar, Malang","HUNIAN NYAMAN!! Lokasi di tidar .raya karangampel,sejalan dengan raya candi. Berada di nol jalan raya antara kota batu dan kota Malang.  Type 48/80...",550000000.0,2.0,1.0,80.0,48.0,2026-01-01,Sukun
"Sawojajar, Malang",RUMAH BARU MODERN MINIMALIS HOOK - SAWOJAJAR 1 KOTA MALANG  Kesempatan memiliki rumah baru dengan desain modern minimalis di kawasan favorit Sawoja...,1160000000.0,3.0,3.0,97.0,135.0,2026-01-01,Kedungkandang
"Klojen, Malang",DIJUAL RUMAH MODERN SIAP HUNI HARGA MIRING   Lokasi : KAWASAN STRATEGIS  Jl. SUNGAI-SUNGAI CILIWUNG  KOTA MALANG   KAWASAN HUNIAN STRATEGIS YANG NY...,3000000000.0,4.0,4.0,230.0,250.0,2026-01-01,Klojen
"Sukun, Malang","DIJUAL RUMAH HITUNG TANAH HARGA MURAH - SUKUN MALANG  Kesempatan langka memiliki properti luas dengan harga menarik di kawasan Sukun, Kota Malang. ...",3500000000.0,2.0,1.0,1513.0,1513.0,2026-01-01,Sukun
"Tidar, Malang",Full Furnish plus harga terbaik tinggal bawa koper aja  Rumah minimalis di perumahan elite Greenland at Tidar Malang siap huni dijual beserta furni...,1750000000.0,3.0,2.0,144.0,110.0,2026-01-01,Sukun
"Sawojajar, Malang",DIJUAL RUMAH FULL FURNISH TERAWAT SIAP HUNI DI NEIGHBOURHOOD SAWOJAJAR 2 MALANG  Spesifikasi : LT                             : 125m² LB          ...,1600000000.0,4.0,2.0,125.0,110.0,2026-01-01,Kedungkandang
"Lowokwaru, Malang","Rumah dijual di kawasan prestisius Greenwood Araya, menawarkan hunian nyaman dan mewah dengan spesifikasi unggulan. Properti ini sangat cocok bagi ...",2300000000.0,4.0,3.0,210.0,350.0,2026-01-01,Lowokwaru
"Lowokwaru, Malang",Spesifikasi: LT 84m2 Dimensi 6 x 14m LB 168m2 Bangunan 2 Lantai Kamar Tidur 4 + 1  Kamar Mandi  3 Listrik 2200 VA Air PDAM + Sumur Bor Legalitas SH...,1450000000.0,4.0,3.0,84.0,168.0,2026-01-01,Lowokwaru
